,time,Electrode 1,Electrode 2,Electrode 3,Electrode 4,Electrode 5,Electrode 6,Electrode 7,Electrode 8
0,0.003991600184235722,153237.84375,123763.7578125,151196.328125,152563.53125,128969.484375,130773.8046875,131494.96875,133605.40625
1,0.007991700140337343,153348.890625,123869.6171875,151292.53125,152658.484375,129048.609375,130877.78125,131607.4375,133716.90625
2,0.011991800098257954,153417.28125,123936.8515625,151362.4375,152721.96875,129111.640625,130942.6015625,131678.25,133778.859375
3,0.015990900279575726,153387.875,123910.2109375,151342.59375,152701.578125,129099.75,130911.3125,131650.34375,133753.109375
4,0.019991100238257786,153283.0,123811.7734375,151250.0625,152607.96875,129020.4453125,130806.796875,131541.8125,133651.28125
5,0.023991200194359408,153226.578125,123760.9921875,151193.28125,152550.390625,128965.1875,130759.3203125,131485.3125,133589.5
6,0.02799140015122248,153349.25,123880.6171875,151301.5625,152656.875,129055.3984375,130887.171875,131610.5625,133693.84375
7,0.03199150010914309,153430.78125,123963.140625,151382.296875,152732.34375,129133.0078125,130975.5078125,131695.953125,133769.203125
8,0.03599170006600616,153397.609375,123933.453125,151355.203125,152699.890625,129112.0,130942.15625,131657.140625,133728.609375
9,0.03999180002392677,153301.328125,123841.0078125,151265.171875,152605.015625,129031.3515625,130839.4296875,131546.640625,133625.078125
10,0.04399100020600599,153242.5,123785.1328125,151199.09375,152541.1875,128969.5703125,130791.59375,131492.09375,133561.78125
11,0.047991100162107614,153356.125,123893.7578125,151293.59375,152640.15625,129050.484375,130912.921875,131618.703125,133670.046875
12,0.051991200120028225,153430.515625,123966.4453125,151364.953125,152708.90625,129118.2578125,130992.2265625,131693.0,133740.15625
13,0.055991400076891296,153401.375,123940.96875,151342.421875,152682.1875,129103.0546875,130966.296875,131662.59375,133712.609375
14,0.059991500034811907,153303.296875,123845.390625,151253.546875,152589.734375,129027.1484375,130862.8515625,131558.4375,133618.375
15,0.06399159999091353,153248.484375,123792.3671875,151198.109375,152535.546875,128974.3984375,130812.515625,131506.9375,133562.859375
16,0.06799169994883414,153368.375,123903.6796875,151303.875,152645.25,129062.375,130934.5546875,131632.375,133670.40625
17,0.07199179990675475,153441.328125,123969.7578125,151377.46875,152724.46875,129128.8046875,131001.7890625,131699.34375,133742.921875
18,0.07599120008853788,153410.484375,123935.9609375,151354.3125,152702.5625,129111.90625,130968.3515625,131665.28125,133725.84375
19,0.0799913000446395,153308.296875,123831.890625,151263.46875,152614.5,129035.8203125,130859.453125,131568.0,133643.59375
20,0.08399140000256011,153248.484375,123768.140625,151200.53125,152563.53125,128977.53125,130786.5,131509.53125,133598.0
21,0.08799149996048072,153362.296875,123873.375,151299.0625,152669.84375,129055.4921875,130886.90625,131614.234375,133707.6875
22,0.09199159991658235,153432.578125,123942.9296875,151370.765625,152740.921875,129118.7890625,130952.2578125,131677.796875,133775.640625
23,0.09599189987420687,153407.09375,123920.2265625,151352.25,152719.28125,129104.84375,130920.96875,131650.0,133749.8125
24,0.09999100005552464,153301.765625,123819.640625,151258.109375,152625.140625,129020.625,130804.0234375,131533.3125,133658.15625
