,time,Electrode 0,Electrode 1,Electrode 2,Electrode 3
0,0.0,0.9934471845626831,-1.3002312183380127,0.8060809969902039,-0.061672959476709366
1,0.0019528252305462956,0.8769329190254211,-1.2876732349395752,1.0593137741088867,-0.41972649097442627
2,0.003905650446540676,0.7476228475570679,-1.2054647207260132,1.2137057781219482,-0.8136315941810608
3,0.005859475451870821,0.607222855091095,-1.0549328327178955,1.2306780815124512,-1.1020702123641968
4,0.007812300682417117,0.4576331377029419,-0.8421722054481506,1.093077301979065,-1.1727243661880493
5,0.009765225899172947,0.3009151220321655,-0.577627420425415,0.8079057931900024,-0.9733005166053772
6,0.011718950903741643,0.13925571739673615,-0.2753724455833435,0.40528929233551025,-0.5260993838310242
7,0.01367157613276504,-0.025070957839488983,0.04786286503076553,-0.06615898758172989,0.07786569744348526
8,0.01562440134875942,-0.18974290788173676,0.3738519847393036,-0.5468536615371704,0.7035905122756958
9,0.017578226354089566,-0.3524308204650879,0.6841349005699158,-0.9754639267921448,1.2088693380355835
10,0.019530951583874412,-0.5108385682106018,0.9612982273101807,-1.2984132766723633,1.4830700159072876
11,0.021483776799868792,-0.6627431511878967,1.1901817321777344,-1.478173851966858,1.4772703647613525
12,0.02343750180443749,-0.8060334324836731,1.3589287996292114,-1.4990628957748413,1.2174971103668213
13,0.025390327034983784,-0.9387467503547668,1.4598056077957153,-1.3696401119232178,0.797441303730011
14,0.02734355225402396,-1.05910325050354,1.4897340536117554,-1.1213302612304688,0.3526470959186554
15,0.02929707725706976,-1.165536642074585,1.4504995346069336,-0.8034890294075012,0.023250024765729904
16,0.031249502484570257,-1.2567212581634521,1.348619818687439,-0.4756782352924347,-0.08452261239290237
17,0.03320302747306414,-1.331595540046692,1.194884181022644,-0.19835464656352997,0.0724632740020752
18,0.035155752702848986,-1.389379858970642,1.0035953521728516,-0.023423226550221443,0.46237772703170776
19,0.03710937770665623,-1.429590106010437,0.7915658354759216,0.013874241150915623,0.9871234893798828
20,0.039077787499991246,-1.4520460367202759,0.5769404172897339,-0.09952862560749054,1.509217381477356
21,0.04102931385568809,-1.456874132156372,0.3779251277446747,-0.3524683713912964,1.8894882202148438
22,0.04298293884494342,-1.4445053339004517,0.21151290833950043,-0.711275041103363,2.0252604484558105
23,0.04493536430527456,-1.4156666994094849,0.09229376912117004,-1.1250052452087402,1.8785558938980103
24,0.04688928929681424,-1.371369481086731,0.031432997435331345,-1.5333691835403442,1.4865859746932983
25,0.04884191452583764,-1.3128899335861206,0.03588835150003433,-1.8761181831359863,0.9516569375991821
26,0.05079473975638393,-1.2417477369308472,0.10792108625173569,-2.1024293899536133,0.4132526218891144
27,0.0527484665508382,-1.1596790552139282,0.24493473768234253,-2.178826332092285,0.009947428479790688
28,0.05470119178062305,-1.0686053037643433,0.4396530091762543,-2.0944020748138428,-0.15841618180274963
29,0.05665401699661743,-0.970599889755249,0.6806243062019348,-1.862531304359436,-0.057919178158044815
30,0.058607642000424676,-0.867851734161377,0.9530178904533386,-1.5188027620315552,0.2703231871128082
31,0.06056026722944807,-0.7626262903213501,1.2396557331085205,-1.115497350692749,0.7216268181800842
32,0.06251379223249387,-0.657226026058197,1.5222086906433105,-0.7134692072868347,1.156636118888855
33,0.0644674172217492,-0.5539498925209045,1.7824732065200806,-0.3726945221424103,1.4397313594818115
34,0.06641994245001115,-0.45505282282829285,2.0036399364471436,-0.14296135306358337,1.4764177799224854
35,0.0683735674538184,-0.3627060055732727,2.171464443206787,-0.05614880472421646,1.239446997642517
36,0.07032639268436469,-0.278958797454834,2.2752606868743896,-0.12129898369312286,0.7765094637870789
37,0.07227971790416632,-0.20570267736911774,2.3086462020874023,-0.32324859499931335,0.19738781452178955
38,0.07423244313395116,-0.144637793302536,2.2699873447418213,-0.6250331997871399,-0.35591089725494385
39,0.0761860681232065,-0.09724325686693192,2.1625139713287354,-0.9736897349357605,-0.7478590607643127
40,0.0781386933522299,-0.06475089490413666,1.9940950870513916,-1.3085523843765259,-0.886344313621521
41,0.08009231835603714,-0.048123616725206375,1.776692271232605,-1.5707510709762573,-0.7477155327796936
42,0.08204494358506054,-0.048038382083177567,1.5255261659622192,-1.7124303579330444,-0.3830764889717102
43,0.08399776880105492,-0.06487420201301575,1.258018136024475,-1.7042559385299683,0.09589531272649765
44,0.08595139380486216,-0.09870533645153046,0.9925774931907654,-1.540035605430603,0.5477169752120972
45,0.08790401903388556,-0.14929990470409393,0.7473207712173462,-1.2377372980117798,0.840021014213562
46,0.08985764402314089,-0.21612374484539032,0.5388111472129822,-0.8367449045181274,0.885960578918457
47,0.09181026925216429,-0.2983497083187103,0.38090723752975464,-0.3917779326438904,0.6681197285652161
48,0.09376389425597154,-0.3948720097541809,0.2838001847267151,0.03557756915688515,0.24337565898895264
49,0.09571651948499493,-0.5043253302574158,0.2533072233200073,0.38640743494033813,-0.27262216806411743
50,0.09767004447348882,-0.6251089572906494,0.2904701232910156,0.613592803478241,-0.7371011972427368
51,0.09962346947577316,-0.7554141879081726,0.3914874196052551,0.6890972852706909,-1.019270658493042
52,0.10159136440779548,-0.8932563662528992,0.5479841232299805,0.6082829833030701,-1.0361649990081787
53,0.1035433903161902,-1.036509394645691,0.7476010918617249,0.39058399200439453,-0.7754014134407043
54,0.10549701530544553,-1.1829427480697632,0.9748620390892029,0.07643179595470428,-0.29861539602279663
55,0.10744964053446893,-1.3302603960037231,1.2122584581375122,-0.279087096452713,0.27536848187446594
56,0.10940316553751472,-1.476141333580017,1.4414763450622559,-0.6148542761802673,0.8030185699462891
57,0.11135579076653812,-1.6182796955108643,1.644679307937622,-0.8732792735099792,1.1553291082382202
58,0.11330941575579345,-1.7544251680374146,1.8057587146759033,-1.0093075037002563,1.2530524730682373
59,0.1152619409840554,-1.8824225664138794,1.9114631414413452,-0.9974722862243652,1.0882761478424072
60,0.11721556598786265,-2.000249147415161,1.9523288011550903,-0.8358929753303528,0.7264317870140076
61,0.1191680912161246,-2.106050491333008,1.923346996307373,-0.546596348285675,0.2881872057914734
62,0.12112161620461848,-2.198172092437744,1.8243191242218018,-0.17211057245731354,-0.08381430804729462
63,0.12307514120766427,-2.275189161300659,1.6598783731460571,0.23113742470741272,-0.26424944400787354
64,0.12502776643668767,-2.3359310626983643,1.4391731023788452,0.6015933752059937,-0.17967399954795837
65,0.12698129143973347,-2.3795018196105957,1.1752358675003052,0.8821491599082947,0.17112794518470764
66,0.12893391665420495,-2.4052960872650146,0.8840824961662292,1.029028058052063,0.716584324836731
67,0.1308875416580122,-2.41300892829895,0.5836016535758972,1.018596887588501,1.3317197561264038
68,0.13284006688627414,-2.402642250061035,0.29231512546539307,0.8510457277297974,1.8721743822097778
69,0.1347936918900814,-2.3745040893554688,0.028093134984374046,0.5503594875335693,2.213535785675049
70,0.13674651710607577,-2.329202890396118,-0.19308429956436157,0.16058887541294098,2.285205125808716
71,0.13870024211064447,-2.2676379680633545,-0.358234703540802,-0.2610011100769043,2.08951997756958
72,0.14065286733966786,-2.1909825801849365,-0.45827123522758484,-0.6528365612030029,1.7008925676345825
73,0.1426064923434751,-2.1006641387939453,-0.48862922191619873,-0.9586073756217957,1.2452049255371094
74,0.1445591175579466,-1.998339056968689,-0.44957756996154785,-1.1360164880752563,0.8651055097579956
75,0.14651184278773144,-1.8858634233474731,-0.34619295597076416,-1.1633425951004028,0.6807256937026978
76,0.14846536779077724,-1.765261173248291,-0.18799912929534912,-1.042794942855835,0.7565793395042419
77,0.15041809300601017,-1.6386879682540894,0.01170401368290186,-0.8001374006271362,1.083722710609436
78,0.15237171800981741,-1.5083942413330078,0.23677431046962738,-0.48063987493515015,1.5820635557174683
79,0.1543243432388408,-1.3766852617263794,0.4693593978881836,-0.1419897824525833,2.122188091278076
80,0.15627816824417096,-1.2458809614181519,0.6911478638648987,0.15473444759845734,2.5607266426086426
81,0.15823079345864244,-1.118275761604309,0.8846521377563477,0.354620099067688,2.7795627117156982
82,0.16018471846473403,-0.9960976839065552,1.0344337224960327,0.41751909255981445,2.7181458473205566
83,0.16213764368148986,-0.8814701437950134,1.1281856298446655,0.32434940338134766,2.390045166015625
84,0.16410523321246728,-0.7763745188713074,1.1575956344604492,0.08011715114116669,1.879216194152832
85,0.16605725910631008,-0.6826153993606567,1.1189310550689697,-0.28681156039237976,1.3169963359832764
86,0.16801108411164023,-0.6017895340919495,1.013304352760315,-0.7290758490562439,0.846139132976532
87,0.16996390934218653,-0.5352574586868286,0.8465998768806458,-1.1876425743103027,0.5817410349845886
88,0.1719167345581809,-0.4841200113296509,0.6290676593780518,-1.600946307182312,0.5797715187072754
89,0.17386965978948865,-0.44919919967651367,0.37461310625076294,-1.9144233465194702,0.8218291401863098
90,0.17582348478026688,-0.4310237765312195,0.09983091056346893,-2.088954448699951,1.2203012704849243
91,0.17777631001081318,-0.4298202097415924,-0.177148699760437,-2.1069018840789795,1.6425122022628784
92,0.17972923524212092,-0.4455087184906006,-0.43792110681533813,-1.97480309009552,1.9472410678863525
93,0.1816829602321377,-0.47770488262176514,-0.6650877594947815,-1.7222957611083984,2.023597478866577
94,0.18363568546192255,-0.5257264971733093,-0.8434671759605408,-1.3974499702453613,1.82160222530365
95,0.18558851069246884,-0.5886055827140808,-0.9611511826515198,-1.0592273473739624,1.3660860061645508
96,0.18754223568248563,-0.6651054620742798,-1.0103336572647095,-0.7682477831840515,0.7500990629196167
97,0.18949496091227047,-0.7537426948547363,-0.9878532886505127,-0.5772975087165833,0.10963350534439087
98,0.19144778614281677,-0.8528129458427429,-0.8954129219055176,-0.5230610370635986,-0.4134150445461273
99,0.193401611133595,-0.9604213237762451,-0.7394601106643677,-0.6203623414039612,-0.7098972797393799
100,0.19535433636337984,-1.0745152235031128,-0.5307369232177734,-0.8598138093948364,-0.7330809831619263
101,0.1973072615946876,-1.1929211616516113,-0.2835308909416199,-1.2092387676239014,-0.5112130045890808
102,0.19926098658470437,-1.3133819103240967,-0.014678952284157276,-1.6186470985412598,-0.1395321935415268
103,0.20121371181448922,-1.433597445487976,0.25760605931282043,-2.027987241744995,0.24607643485069275
104,0.20316753681981936,-1.5512642860412598,0.5150044560432434,-2.3764705657958984,0.5065624713897705
105,0.2051202620350523,-1.6641167402267456,0.7403658628463745,-2.6120121479034424,0.5380523204803467
106,0.20707298726483714,-1.76996648311615,0.9189034700393677,-2.6993210315704346,0.3005414605140686
107,0.20902681227016728,-1.8667407035827637,1.039223313331604,-2.6253767013549805,-0.17092794179916382
108,0.21097963748616166,-1.9525195360183716,1.0941162109375,-2.4014434814453125,-0.7756704092025757
109,0.21293246271670796,-2.025568723678589,1.0810580253601074,-2.0613033771514893,-1.374765157699585
110,0.21488618772127666,-2.0843708515167236,1.0023823976516724,-1.6559878587722778,-1.828959584236145
111,0.2168389129365096,-2.1276519298553467,0.8651151061058044,-1.2458258867263794,-2.036680221557617
112,0.21879173816705588,-2.1544041633605957,0.6804802417755127,-0.89104825258255,-1.9617369174957275
113,0.22074546317162458,-2.1639034748077393,0.4631134569644928,-0.6424117684364319,-1.643125057220459
114,0.2226981883868575,-2.155722141265869,0.23003743588924408,-0.5333021879196167,-1.1842451095581055
115,0.22465091361664236,-2.12973690032959,-0.000529799610376358,-0.5745477080345154,-0.7244899868965149
116,0.22661891620373353,-2.0861318111419678,-0.21045014262199402,-0.7527493834495544,-0.40099117159843445
117,0.22857154165103566,-2.0253942012786865,-0.38293516635894775,-1.0323894023895264,-0.3110067844390869
118,0.23052496665332,-1.9483063220977783,-0.5037221908569336,-1.3613879680633545,-0.4852604269981384
