,time,Electrode 0,Electrode 1,Electrode 2,Electrode 3
0,0.0,-1.1969478130340576,-1.522910714149475,-2.070218324661255,-0.7296951413154602
1,0.0019524258968885988,-1.063742995262146,-1.3004847764968872,-1.9462144374847412,-0.7140067219734192
2,0.0039061508869053796,-0.9251572489738464,-1.037737250328064,-1.6988791227340698,-0.44563135504722595
3,0.0058587761159287766,-0.7834599614143372,-0.7513056993484497,-1.3762351274490356,-0.013911372981965542
4,0.007811501345713623,-0.6409688591957092,-0.45933204889297485,-1.0373142957687378,0.4477355480194092
5,0.009765226350282319,-0.5000091195106506,-0.18019865453243256,-0.74293452501297,0.7985875606536865
6,0.01171795156551525,-0.3628731667995453,0.06875105202198029,-0.5462024211883545,0.9293818473815918
7,0.013671676570083946,-0.23178040981292725,0.27241945266723633,-0.4842202365398407,0.7924444675445557
8,0.015624301799107343,-0.10883878916501999,0.41900455951690674,-0.5722898244857788,0.4149271249771118
9,0.017577127015101723,0.003992054145783186,0.5008199214935303,-0.801516056060791,-0.10847888141870499
10,0.01953065201814752,0.10493486374616623,0.5148270130157471,-1.1401833295822144,-0.6413551568984985
11,0.021484277021954767,0.19242572784423828,0.46284306049346924,-1.5386899709701538,-1.042823314666748
12,0.023436902250978164,0.2651412785053253,0.3514104187488556,-1.9372732639312744,-1.2060530185699463
13,0.025390527240233496,0.32202160358428955,0.19133564829826355,-2.2753207683563232,-1.0874590873718262
14,0.027343152469256893,0.3622886538505554,-0.003068771678954363,-2.5008182525634766,-0.7185852527618408
15,0.02929677747306414,0.3854597508907318,-0.21498754620552063,-2.5784618854522705,-0.19741955399513245
16,0.031249402702087536,0.39135560393333435,-0.42628052830696106,-2.495173454284668,0.3384794592857361
17,0.03320212791732047,0.38010355830192566,-0.6187532544136047,-2.2621545791625977,0.7496786713600159
18,0.03515595292265061,0.3521348237991333,-0.7754315137863159,-1.9131659269332886,0.9330586194992065
19,0.03710857815167401,0.30817699432373047,-0.8817511200904846,-1.4992951154708862,0.8500266075134277
20,0.03906220314092934,0.2492409646511078,-0.9265798926353455,-1.0810288190841675,0.5370238423347473
21,0.04101472836919129,0.17660297453403473,-0.9030002951622009,-0.7188652753829956,0.09544689208269119
22,0.042968353372998536,0.09178218990564346,-0.8087985515594482,-0.4639277160167694,-0.33625346422195435
23,0.04492097860202193,-0.0034862596075981855,-0.6466259360313416,-0.35004061460494995,-0.6206480264663696
24,0.046874603591277264,-0.10728177428245544,-0.4238207936286926,-0.3885034918785095,-0.6591428518295288
25,0.04882732882106211,-0.2175322026014328,-0.15190427005290985,-0.5663753747940063,-0.41916623711586
26,0.05078085382410791,-0.33205029368400574,0.15421617031097412,-0.8485372066497803,0.056723810732364655
27,0.052733379052369855,-0.4485722780227661,0.47727853059768677,-1.1832104921340942,0.6623094081878662
28,0.05468700404162519,-0.564797580242157,0.7988627552986145,-1.5100728273391724,1.2566180229187012
29,0.056639629270648584,-0.6784296035766602,1.1006674766540527,-1.7697049379348755,1.7023429870605469
30,0.05859315427369438,-0.7872158885002136,1.3657785654067993,-1.9128992557525635,1.9032515287399292
31,0.06054667927674018,-0.8889878392219543,1.579840898513794,-1.9083778858184814,1.830329179763794
32,0.06251478006015532,-0.9816991090774536,1.7320518493652344,-1.747719645500183,1.52949857711792
33,0.06446650618454441,-1.0634613037109375,1.8159066438674927,-1.4467262029647827,1.1087985038757324
34,0.0664195314020617,-1.1325777769088745,1.829643964767456,-1.0430164337158203,0.7085384130477905
35,0.06837335640739184,-1.1875728368759155,1.7763618230819702,-0.5902217626571655,0.4626125693321228
36,0.07032618163793813,-1.227218747138977,1.6637929677963257,-0.14968743920326233,0.461575984954834
37,0.07227910685469396,-1.250556468963623,1.5037585496902466,0.21902893483638763,0.727605938911438
38,0.07423283185926266,-1.2569133043289185,1.3113362789154053,0.46738123893737793,1.2082127332687378
39,0.07618565708980896,-1.2459149360656738,1.1038011312484741,0.565345048904419,1.7904248237609863
40,0.07813848230580334,-1.2174917459487915,0.8994138836860657,0.5060445666313171,2.3315634727478027
41,0.08009150753787253,-1.1718806028366089,0.7161399722099304,0.30677610635757446,2.698173999786377
42,0.08204433275386691,-1.1096208095550537,0.5703901052474976,0.006268572062253952,2.8024442195892334
43,0.08399815775919706,-1.0315449237823486,0.47586870193481445,-0.34139183163642883,2.626132011413574
44,0.0859508829889819,-0.9387644529342651,0.4426115155220032,-0.6752261519432068,2.225445032119751
45,0.08790390820649918,-0.8326504826545715,0.47627925872802734,-0.9368981122970581,1.7155348062515259
46,0.08985773321182933,-0.7148098349571228,0.5777565240859985,-1.079835057258606,1.2388583421707153
47,0.09181055842782371,-0.58705735206604,0.7430838346481323,-1.0765128135681152,0.9260776042938232
48,0.09376338365837,-0.4513843059539795,0.9637280702590942,-0.9227712750434875,0.860213577747345
49,0.09571630888967775,-0.3099234998226166,1.227171540260315,-0.6384865045547485,1.0538805723190308
50,0.09767003387969453,-0.16491232812404633,1.5177795886993408,-0.26449599862098694,1.4458394050598145
51,0.09962275910947938,-0.01865379884839058,1.8178858757019043,0.14374510943889618,1.9178147315979004
52,0.10157658411480952,0.12652364373207092,2.1090190410614014,0.524787962436676,2.3269667625427246
53,0.10352930933004245,0.2683066725730896,2.3731865882873535,0.8207516074180603,2.5451176166534424
54,0.1054820345598273,0.404437392950058,2.5941247940063477,0.9863330125808716,2.4939799308776855
55,0.107435759564396,0.5327526926994324,2.758429765701294,0.9958617091178894,2.166734457015991
56,0.10938848477962893,0.6512218713760376,2.8564870357513428,0.8473005890846252,1.6300376653671265
57,0.11134220978419762,0.757982075214386,2.8831403255462646,0.5625697374343872,1.005911946296692
58,0.11329493501398247,0.8513707518577576,2.8380467891693115,0.1841427981853485,0.43847790360450745
