,time,Electrode 1,Electrode 2,Electrode 3,Electrode 4,Electrode 5,Electrode 6,Electrode 7,Electrode 8
0,0.0039714504055154976,142261.4375,139882.59375,160506.453125,144609.453125,155328.890625,158722.15625,158679.0625,140591.40625
1,0.007971750364959007,142258.671875,139879.8125,160522.546875,144601.84375,155326.65625,158723.859375,158676.921875,140588.359375
2,0.011971950320003089,142247.484375,139866.3125,160531.21875,144599.078125,155316.375,158707.046875,158665.65625,140586.125
3,0.0159711505039013,142239.71875,139856.03125,160508.15625,144585.390625,155302.4375,158691.5,158648.390625,140573.171875
4,0.01997125046182191,142249.8125,139863.453125,160497.78125,144587.09375,155306.0,158697.578125,158650.8125,140572.453125
5,0.02397145041686599,142273.421875,139882.765625,160508.59375,144602.375,155323.4375,158717.6875,158673.34375,140587.03125
6,0.02797115060093347,142279.859375,139884.734375,160536.859375,144609.625,155328.1875,158724.578125,158681.203125,140592.125
7,0.03197125055885408,142271.1875,139869.796875,160547.765625,144603.359375,155316.5625,158716.890625,158670.75,140582.015625
8,0.03597145051389816,142275.125,139870.34375,160536.40625,144604.890625,155314.59375,158714.203125,158668.25,140577.640625
9,0.03997155047181877,142283.25,139882.234375,160525.5,144601.3125,155320.84375,158720.28125,158672.1875,140574.0625
10,0.04397175043050083,142292.46875,139890.90625,160522.28125,144598.453125,155327.015625,158721.890625,158672.09375,140573.25
11,0.047971850384783465,142286.03125,139888.21875,160539.265625,144601.84375,155326.03125,158718.765625,158667.171875,140570.578125
12,0.051971950342704076,142269.484375,139876.953125,160548.46875,144598.71875,155319.859375,158710.53125,158660.828125,140565.65625
13,0.05597105052584084,142264.921875,139875.703125,160536.3125,144600.859375,155322.015625,158712.859375,158665.921875,140567.796875
14,0.0599712504845229,142262.609375,139877.140625,160519.859375,144599.609375,155323.53125,158719.75,158675.84375,140570.03125
15,0.06397135043880553,142261.4375,139879.453125,160511.1875,144597.640625,155323.890625,158724.03125,158678.96875,140580.5
16,0.06797145039672614,142255.8125,139876.6875,160530.0625,144599.875,155322.015625,158723.140625,158675.671875,140585.5
17,0.07197155035464675,142235.421875,139858.1875,160532.109375,144587.453125,155305.921875,158704.90625,158657.96875,140573.53125
18,0.07597165031256736,142226.484375,139847.0,160506.0,144576.71875,155292.59375,158689.796875,158646.78125,140563.0625
19,0.07997175027048797,142238.375,139856.03125,160496.703125,144588.609375,155299.5625,158698.734375,158660.640625,140574.515625
20,0.08397195022553205,142254.203125,139868.734375,160499.65625,144596.75,155307.4375,158706.875,158668.609375,140581.921875
21,0.08797105040866882,142254.015625,139869.265625,160522.453125,144600.5,155309.40625,158711.78125,158672.453125,140585.59375
22,0.09197125036735088,142239.890625,139858.625,160531.046875,144593.703125,155300.375,158700.703125,158663.515625,140579.15625
23,0.09597135032163351,142232.65625,139854.515625,160510.921875,144584.6875,155295.640625,158695.96875,158659.65625,140572.90625
24,0.09997155028031557,142239.53125,139859.34375,160495.28125,144580.203125,155296.359375,158695.6875,158659.21875,140568.25
25,0.10397175023535965,142251.421875,139874.0,160497.875,144583.25,155308.25,158711.34375,158675.84375,140580.3125
26,0.10797185019328026,142248.828125,139868.640625,160517.09375,144588.4375,155306.28125,158708.921875,158672.265625,140580.3125
27,0.11197105037717847,142239.171875,139859.25,160528.984375,144584.953125,155295.375,158699.09375,158655.015625,140564.578125
28,0.11597125033222255,142242.21875,139859.078125,160518.875,144584.59375,155295.546875,158701.78125,158655.734375,140557.4375
29,0.11997145029090461,142251.875,139869.890625,160513.15625,144588.25,155301.171875,158707.578125,158656.0,140555.28125
30,0.12397165024958667,142266.984375,139885.890625,160520.140625,144597.546875,155313.875,158714.375,158663.78125,140565.921875
31,0.1279963485794724,142270.921875,139892.25,160548.125,144605.59375,155324.875,158728.953125,158678.078125,140576.75
32,0.131996148989856,142253.296875,139872.65625,160551.515625,144588.34375,155305.65625,158702.671875,158654.203125,140556.359375
33,0.13599644894566154,142251.34375,139860.953125,160531.125,144579.859375,155293.765625,158687.5625,158646.96875,140551.359375
34,0.13999584912744467,142261.265625,139864.53125,160521.390625,144580.5625,155296.265625,158691.671875,158651.890625,140552.15625
35,0.14399604908612673,142273.15625,139873.109375,160523.359375,144587.0,155304.3125,158699.71875,158662.609375,140560.296875
36,0.14799634904193226,142267.078125,139867.03125,160539.53125,144589.421875,155301.625,158693.375,158661.453125,140566.90625
37,0.15199564922295394,142249.90625,139857.640625,160551.25,144589.78125,155295.375,158688.71875,158655.734375,140566.640625
38,0.155995849181636,142237.921875,139851.5625,160532.375,144588.609375,155291.796875,158684.25,158652.59375,140569.953125
39,0.15999614913744153,142235.875,139850.140625,160514.953125,144583.421875,155293.578125,158686.75,158658.140625,140576.65625
40,0.16399554931922466,142245.078125,139861.484375,160515.125,144594.78125,155301.8125,158691.9375,158664.21875,140583.09375
41,0.16799584927866817,142246.59375,139864.609375,160538.015625,144605.421875,155306.09375,158696.234375,158665.03125,140585.78125
42,0.17199594923658879,142232.65625,139853.265625,160544.8125,144591.828125,155295.28125,158688.1875,158645.890625,140569.859375
43,0.17599614919163287,142228.890625,139852.015625,160527.375,144579.859375,155291.53125,158686.390625,158648.390625,140566.640625
44,0.17999624914955348,142243.5625,139870.703125,160524.25,144593.4375,155304.046875,158704.453125,158664.9375,140579.96875
45,0.1839963491074741,142253.03125,139874.0,160523.359375,144599.4375,155308.953125,158706.15625,158665.125,140587.03125
46,0.18799554928773432,142245.53125,139867.921875,160537.484375,144597.28125,155303.953125,158700.34375,158658.765625,140581.65625
47,0.19199574924641638,142236.578125,139859.609375,160550.359375,144595.234375,155298.140625,158695.515625,158658.5,140580.59375
48,0.19599594920509844,142238.90625,139857.828125,160539.265625,144595.40625,155295.90625,158689.53125,158658.140625,140579.34375
49,0.19999644916242687,142250.53125,139865.875,160529.078125,144596.84375,155301.09375,158692.828125,158665.125,140582.46875
50,0.20399574934344855,142251.515625,139866.5,160518.875,144593.53125,155301.171875,158697.84375,158665.296875,140575.140625
51,0.20799604929925408,142244.359375,139859.515625,160530.5,144589.328125,155294.109375,158692.390625,158656.984375,140568.703125
52,0.21199624925793614,142234.703125,139852.09375,160543.015625,144585.3125,155285.4375,158683.359375,158643.03125,140557.4375
53,0.21599644921298022,142233.359375,139852.71875,160531.046875,144581.8125,155285.71875,158686.125,158646.78125,140556.890625
54,0.21999564939687843,142234.078125,139853.0,160512.625,144574.75,155284.109375,158682.90625,158642.9375,140548.84375
55,0.22399614935420686,142245.078125,139864.796875,160512.71875,144579.40625,155295.640625,158691.40625,158650.8125,140555.734375
56,0.2279964493100124,142245.875,139868.1875,160535.6875,144584.40625,155301.71875,158697.484375,158654.921875,140563.6875
