,time,Electrode 1,Electrode 2,Electrode 3,Electrode 4,Electrode 5,Electrode 6,Electrode 7,Electrode 8
0,0.003985750407082378,172569.15625,164892.5,184084.421875,162934.65625,205631.953125,197365.28125,179775.890625,159010.578125
1,0.007986050364706898,172581.5,164906.796875,184098.09375,162948.15625,205647.6875,197385.140625,179793.5,159026.953125
2,0.011986150322627509,172574.34375,164905.71875,184092.1875,162946.734375,205646.875,197385.3125,179796.28125,159030.078125
3,0.01598635027949058,172554.40625,164889.1875,184073.15625,162934.296875,205629.703125,197365.734375,179778.671875,159021.84375
4,0.01998655023635365,172556.015625,164891.859375,184074.21875,162929.5625,205632.484375,197372.078125,179782.6875,159033.03125
5,0.023985750418432872,172567.640625,164904.390625,184086.5625,162940.921875,205645.984375,197388.890625,179795.46875,159049.75
6,0.027985850376353483,172580.328125,164914.84375,184099.890625,162957.015625,205661.09375,197398.375,179810.671875,159069.328125
7,0.031986050333216554,172578.453125,164916.359375,184098.984375,162962.46875,205668.515625,197405.609375,179820.15625,159078.09375
8,0.035986250290079624,172557.53125,164897.234375,184079.140625,162948.78125,205651.34375,197384.953125,179796.375,159069.59375
9,0.039986350248000235,172549.9375,164883.1875,184068.953125,162940.921875,205642.578125,197377.625,179788.046875,159066.734375
10,0.04398645020410186,172564.78125,164892.578125,184080.390625,162952.71875,205657.609375,197395.6875,179810.21875,159085.59375
11,0.04798655016202247,172588.203125,164914.390625,184103.1875,162971.40625,205679.953125,197421.703125,179837.765625,159104.015625
12,0.05198565034334024,172587.9375,164912.34375,184099.53125,162969.609375,205677.984375,197415.265625,179833.03125,159102.9375
13,0.05598595030096476,172569.15625,164892.40625,184076.90625,162951.90625,205655.640625,197397.03125,179810.21875,159075.671875
14,0.05998615025782783,172565.40625,164882.921875,184070.921875,162941.8125,205645.71875,197384.6875,179798.0625,159064.140625
15,0.06398635021650989,172583.015625,164895.0,184088.796875,162963.8125,205666.1875,197407.578125,179832.40625,159080.859375
16,0.06798655017337296,172600.71875,164904.203125,184100.59375,162974.0,205670.125,197405.515625,179822.921875,159082.109375
17,0.07198575035545218,172599.375,164900.359375,184095.328125,162963.984375,205657.875,197390.046875,179796.015625,159069.859375
18,0.0759858503115538,172579.96875,164878.90625,184076.546875,162949.953125,205638.5625,197365.015625,179783.765625,159048.859375
19,0.07998595026947442,172581.40625,164870.859375,184074.765625,162945.921875,205629.265625,197345.171875,179770.703125,159039.734375
20,0.08398605022739503,172608.3125,164891.859375,184098.0,162963.359375,205645.09375,197367.515625,179781.96875,159048.671875
21,0.0879862501842581,172633.96875,164916.625,184123.9375,162982.671875,205667.171875,197397.390625,179807.8125,159061.8125
22,0.09198635014035972,172629.953125,164915.375,184119.109375,162977.3125,205658.046875,197384.6875,179797.4375,159050.015625
23,0.09598655009904178,172606.53125,164896.515625,184094.703125,162952.625,205634.984375,197364.125,179773.125,159023.453125
24,0.099985750281121,172595.984375,164891.59375,184087.453125,162943.859375,205632.75,197365.375,179773.484375,159022.5625
25,0.10398585023722262,172602.6875,164901.171875,184096.21875,162951.640625,205644.640625,197383.171875,179789.578125,159036.953125
26,0.10798595019514323,172622.53125,164925.125,184119.90625,162977.390625,205671.015625,197411.328125,179816.3125,159065.84375
27,0.11198605015124485,172618.59375,164930.046875,184120.984375,162979.453125,205675.84375,197412.765625,179819.703125,159079.421875
28,0.11598615010916546,172585.34375,164904.734375,184091.921875,162954.6875,205653.3125,197384.859375,179796.375,159066.109375
29,0.11998625006708608,172570.5,164890.078125,184078.609375,162947.265625,205646.875,197375.65625,179791.09375,159063.25
30,0.1239863500231877,172583.90625,164903.21875,184093.09375,162964.609375,205665.296875,197397.109375,179807.8125,159081.21875
31,0.12802256457143812,172597.140625,164920.125,184109.890625,162983.46875,205686.390625,197422.15625,179832.046875,159105.171875
32,0.13202196497877594,172590.171875,164918.875,184105.421875,162983.921875,205685.59375,197419.015625,179830.875,159111.171875
33,0.136022164935639,172561.375,164895.171875,184080.390625,162962.015625,205665.390625,197392.5625,179812.546875,159098.03125
34,0.14002226489174063,172558.875,164890.171875,184077.625,162957.28125,205666.546875,197392.828125,179817.828125,159100.53125
35,0.14402146507563884,172570.3125,164896.96875,184088.171875,162966.390625,205672.625,197403.28125,179820.59375,159099.09375
36,0.14802166503250191,172583.109375,164905.09375,184099.796875,162978.734375,205680.046875,197412.3125,179828.46875,159100.890625
37,0.15202176498860354,172573.984375,164894.546875,184086.921875,162956.203125,205662.171875,197394.078125,179806.296875,159080.59375
38,0.1560219649472856,172562.1875,164880.6875,184072.25,162945.921875,205645.09375,197377.453125,179792.078125,159063.78125
39,0.16002206490338722,172566.109375,164878.546875,184073.59375,162945.828125,205640.4375,197369.84375,179786.265625,159059.84375
40,0.1640222648602503,172579.078125,164888.5625,184085.21875,162951.5625,205645.359375,197374.140625,179791.1875,159063.421875
41,0.1680214650423295,172596.328125,164902.328125,184099.796875,162961.5625,205652.953125,197382.625,179797.53125,159066.734375
42,0.17202156500025012,172588.90625,164895.0,184091.84375,162954.859375,205642.3125,197373.421875,179787.0625,159052.34375
43,0.17602166495817073,172574.34375,164881.046875,184075.296875,162940.46875,205624.703125,197358.21875,179770.078125,159030.796875
44,0.1800218649150338,172576.75,164881.765625,184078.34375,162942.34375,205624.609375,197359.46875,179772.046875,159026.5
45,0.18402206487189687,172591.5,164895.265625,184094.609375,162951.46875,205635.4375,197370.390625,179781.609375,159031.421875
46,0.18802156505444145,172609.921875,164915.109375,184113.65625,162962.203125,205651.96875,197389.15625,179796.375,159038.296875
47,0.19202176501130452,172609.390625,164922.71875,184115.703125,162962.203125,205652.6875,197391.65625,179794.671875,159033.46875
48,0.1960219649681676,172583.546875,164901.703125,184091.484375,162941.1875,205629.171875,197369.84375,179763.828125,159007.015625
49,0.2000220649260882,172572.015625,164891.328125,184082.71875,162935.640625,205627.65625,197368.859375,179764.984375,159006.390625
50,0.20402216488218983,172579.703125,164900.53125,184091.21875,162938.6875,205645.984375,197393.546875,179789.03125,159030.53125
51,0.20802136506426905,172588.46875,164911.0,184103.109375,162956.828125,205666.90625,197413.828125,179812.1875,159061.015625
52,0.2120215650229511,172574.421875,164899.375,184092.1875,162956.296875,205661.890625,197396.21875,179802.890625,159068.078125
53,0.21602166497905273,172547.25,164877.03125,184068.6875,162944.140625,205647.328125,197371.90625,179790.203125,159062.703125
54,0.2200218649359158,172536.609375,164868.265625,184060.640625,162940.734375,205646.25,197367.515625,179791.890625,159068.25
