,time,Electrode 1,Electrode 2,Electrode 3,Electrode 4
0,0.0,1.0431883335113525,-0.19657647609710693,-1.3341941833496094,0.1070321574807167
1,0.0019522252259775996,1.0775576829910278,-0.4927685856819153,-1.6142396926879883,0.5186282396316528
2,0.0039054502249200596,1.09499990940094,-0.8042365908622742,-1.7499701976776123,1.0504968166351318
3,0.005858675225681509,1.0953781604766846,-1.1126062870025635,-1.7306073904037476,1.5629215240478516
4,0.007811900226442958,1.078861117362976,-1.3995996713638306,-1.5696171522140503,1.9191040992736816
5,0.009765125225385418,1.0459213256835938,-1.6483038663864136,-1.3025568723678589,2.0226991176605225
6,0.011718350226146867,0.9973258972167969,-1.844346284866333,-0.9814811944961548,1.844285011291504
7,0.013671575225089327,0.934123158454895,-1.9768922328948975,-0.6667791604995728,1.4295117855072021
8,0.01563887600968883,0.8576244711875916,-2.039396286010742,-0.4177115857601166,0.8866968750953674
9,0.017592101236004964,0.7693808674812317,-2.030055284500122,-0.2831254005432129,0.35726234316825867
10,0.019545326234947424,0.6711558103561401,-1.9519301652908325,-0.29379013180732727,-0.02288156934082508
11,0.021497551460925024,0.5648941993713379,-1.8127293586730957,-0.4575510621070862,-0.1604267656803131
12,0.023450876460628933,0.4526882469654083,-1.6242691278457642,-0.758053719997406,-0.030066411942243576
13,0.025404101459571393,0.3367407023906708,-1.4016460180282593,-1.157239317893982,0.318756103515625
14,0.027357426461094292,0.2193259745836258,-1.162183165550232,-1.6012221574783325,0.7755962014198303
15,0.0293107514607982,0.10275033116340637,-0.9242197871208191,-2.0286340713500977,1.1994853019714355
16,0.03126397645974066,-0.01068868674337864,-0.7058309316635132,-2.380136728286743,1.4577810764312744
17,0.03321640168542217,-0.1187426745891571,-0.5235665440559387,-2.6076200008392334,1.4627406597137451
18,0.03516962668618362,-0.21925188601016998,-0.3912961483001709,-2.6816537380218506,1.195792555809021
19,0.03712295168588753,-0.31018316745758057,-0.31924164295196533,-2.596033811569214,0.7128503322601318
20,0.03907617668482999,-0.3896658420562744,-0.31326451897621155,-2.3687124252319336,0.1292121708393097
21,0.04102940168559144,-0.45602452754974365,-0.37445729970932007,-2.038970708847046,-0.41181862354278564
22,0.04298262668635289,-0.5078086256980896,-0.49906837940216064,-1.661271095275879,-0.77799391746521
23,0.04493495191127295,-0.5438180565834045,-0.6787646412849426,-1.2967497110366821,-0.8841585516929626
24,0.04688817691021541,-0.5631242394447327,-0.9012138843536377,-1.00367271900177,-0.7153906226158142
25,0.048841401910976856,-0.565086841583252,-1.150946855545044,-0.8283433318138123,-0.33090439438819885
26,0.050794726910680765,-0.5493648052215576,-1.410437822341919,-0.7978765368461609,0.15235227346420288
27,0.052747951911442215,-0.5159228444099426,-1.6613295078277588,-0.9159659147262573,0.5919089317321777
28,0.054701176910384675,-0.4650319814682007,-1.8857158422470093,-1.1623027324676514,0.8589619994163513
29,0.056654401911146124,-0.3972652554512024,-2.0673937797546387,-1.49573814868927,0.8738011121749878
30,0.058607626910088584,-0.3134877383708954,-2.1929962635040283,-1.8606942892074585,0.6277613639831543
31,0.06056085191085003,-0.2148415446281433,-2.252929449081421,-2.1958281993865967,0.1856844574213028
32,0.06251307713682763,-0.10272620618343353,-2.24204421043396,-2.4435970783233643,-0.3317869305610657
33,0.06446640213653154,0.021225733682513237,-2.1599998474121094,-2.5592355728149414,-0.7812296748161316
34,0.066419627135474,0.15517710149288177,-2.011293888092041,-2.517746686935425,-1.0357259511947632
35,0.06837295213517791,0.29711800813674927,-1.8049513101577759,-2.317819356918335,-1.0196475982666016
36,0.07032617713593936,0.4449008107185364,-1.55390202999115,-1.9820572137832642,-0.7294052243232727
37,0.07227940213670081,0.5962775945663452,-1.2740837335586548,-1.5534898042678833,-0.23447662591934204
38,0.07423262713564327,0.7489392161369324,-0.9833364486694336,-1.0889030694961548,0.34156981110572815
39,0.07618585213640472,0.9005556106567383,-0.700164258480072,-0.6500322818756104,0.8548544049263
40,0.078152857875466,1.048816204071045,-0.4424511194229126,-0.2939860224723816,1.1805124282836914
41,0.08010618310072459,1.1914702653884888,-0.22621974349021912,-0.06439463794231415,1.2467890977859497
42,0.08205850832564465,1.3263661861419678,-0.0645209476351738,0.015339596197009087,1.0545613765716553
43,0.08401183332534856,1.451488733291626,0.033470023423433304,-0.05436067283153534,0.676935613155365
44,0.08596515832505247,1.564994215965271,0.06308653950691223,-0.24936439096927643,0.23903466761112213
45,0.08791838332581392,1.6652425527572632,0.024489227682352066,-0.5256432294845581,-0.11648502200841904
46,0.08987160832475638,1.7508258819580078,-0.07735218852758408,-0.826183557510376,-0.2687341272830963
47,0.09182493332627928,1.8205924034118652,-0.23301245272159576,-1.089922547340393,-0.15193532407283783
48,0.09377715855043789,1.8736671209335327,-0.42927515506744385,-1.2613162994384766,0.2263280302286148
49,0.0957304835501418,1.9094665050506592,-0.6500614285469055,-1.2990483045578003,0.7869631052017212
50,0.09768370855090325,1.9277085065841675,-0.8775584697723389,-1.1825246810913086,1.400813102722168
51,0.09963703355060716,1.9284172058105469,-1.0934689044952393,-0.9151391983032227,1.9238224029541016
52,0.10159035855031107,1.9119223356246948,-1.2802938222885132,-0.5238050222396851,2.236284017562866
53,0.10354368355001498,1.87885320186615,-1.422560453414917,-0.05482088401913643,2.275418519973755
54,0.10549590877599258,1.830127477645874,-1.5079079866409302,0.4332818388938904,2.052351951599121
55,0.10744923377569648,1.7669347524642944,-1.5279570817947388,0.8787980675697327,1.6488491296768188
56,0.1094025587754004,1.6907155513763428,-1.4789010286331177,1.2264039516448975,1.1946916580200195
57,0.11135578377616184,1.6031360626220703,-1.3617782592773438,1.4357185363769531,0.8319100737571716
58,0.1133090087751043,1.5060583353042603,-1.1824066638946533,1.487540364265442,0.6756689548492432
59,0.11526223377586575,1.401508092880249,-0.9509851336479187,1.3867871761322021,0.7825309634208679
60,0.11721555877556966,1.2916382551193237,-0.6813884973526001,1.161679983139038,1.1347969770431519
61,0.11916818400095508,1.1786916255950928,-0.39020687341690063,0.8593015670776367,1.6452174186706543
62,0.12112150900065899,1.0649610757827759,-0.09559496492147446,0.5382189154624939,2.1807827949523926
63,0.12307473400142044,0.9527494311332703,0.1839875876903534,0.25931957364082336,2.599076986312866
64,0.12502805900112435,0.8443284630775452,0.43105757236480713,0.07629040628671646,2.7872283458709717
65,0.12698028422710195,0.7418995499610901,0.6303215622901917,0.02722054347395897,2.6927857398986816
66,0.1289335092260444,0.6475544571876526,0.769736647605896,0.1286374181509018,2.338057518005371
67,0.13088673422680586,0.5632385611534119,0.8413451313972473,0.3729047179222107,1.8139837980270386
68,0.13284005922650977,0.4907166659832001,0.8418240547180176,0.729387640953064,1.2552210092544556
69,0.13479328422545223,0.43154188990592957,0.7727122902870178,1.149204134941101,0.8032689094543457
70,0.13674660922697512,0.38702821731567383,0.6402984857559204,1.572822093963623,0.5677441358566284
71,0.13869983422591758,0.35822728276252747,0.45517832040786743,1.9393194913864136,0.5964142084121704
72,0.14066733636173012,0.34590980410575867,0.23151154816150665,2.195864677429199,0.8622041344642639
73,0.1426193618117395,0.35055187344551086,-0.013969065621495247,2.305941343307495,1.270735502243042
74,0.14457258681250096,0.3723263740539551,-0.26312804222106934,2.255035638809204,1.6863313913345337
75,0.14652601181296632,0.4110998511314392,-0.4976949393749237,2.0529003143310547,1.9693583250045776
76,0.14847923681190878,0.4664345979690552,-0.7005411982536316,1.7320441007614136,2.01466965675354
77,0.15043246181267023,0.5375961661338806,-0.8568770289421082,1.342679738998413,1.780612826347351
78,0.15238578681237414,0.6235659122467041,-0.9552847743034363,0.9449194073677063,1.3006484508514404
79,0.1543390118113166,0.7230589985847473,-0.9885170459747314,0.5994307994842529,0.6743952631950378
80,0.15629133703805564,0.8345462679862976,-0.9540034532546997,0.35801151394844055,0.04055369272828102
