,time,Electrode 1,Electrode 2,Electrode 3,Electrode 4,Electrode 5,Electrode 6,Electrode 7,Electrode 8
0,0.004003050407845876,168414.234375,132391.171875,149872.390625,133166.421875,153687.390625,149769.03125,685897.375,148689.71875
1,0.008003250364708947,168417.546875,132388.5,149873.015625,133166.6875,153685.0625,149762.421875,685891.5625,148682.109375
2,0.012003350322629558,168423.4375,132389.921875,149878.921875,133177.515625,153688.640625,149759.109375,686012.5625,148699.546875
3,0.01600255050470878,168430.140625,132389.75,149880.34375,133181.0,153686.21875,149749.71875,686048.625,148698.203125
4,0.02000275046157185,168421.75,132380.625,149869.4375,133169.46875,153675.9375,149742.484375,686012.1875,148681.046875
5,0.02400295041843492,168414.328125,132376.515625,149858.703125,133149.265625,153667.0,149735.0625,685939.3125,148672.90625
6,0.02800305037635553,168413.78125,132376.328125,149857.640625,133146.046875,153664.578125,149734.609375,685858.3125,148675.765625
7,0.03200315033427614,168425.046875,132387.25,149870.59375,133162.671875,153677.109375,149748.296875,685828.0625,148697.3125
8,0.03600335029113921,168431.484375,132389.65625,149874.625,133168.21875,153679.25,149762.5,685826.5625,148687.5625
9,0.040002550473218434,168428.890625,132385.359375,149866.75,133155.875,153667.171875,149749.71875,685854.125,148672.546875
10,0.044002650429320056,168420.3125,132387.0625,149860.40625,133144.515625,153660.5625,149742.390625,685959.8125,148658.59375
11,0.048002850388002116,168421.125,132398.59375,149868.28125,133151.671875,153671.828125,149763.40625,685946.5625,148669.59375
12,0.05200295034410374,168420.40625,132395.734375,149869.703125,133156.5,153674.953125,149766.265625,685901.125,148677.46875
13,0.05600315030096681,168421.5625,132396.453125,149868.359375,133154.71875,153670.75,149759.828125,685895.0625,148672.09375
14,0.06000325025888742,168415.9375,132395.015625,149865.59375,133148.28125,153673.078125,149761.609375,685878.0,148673.625
15,0.06400335021498904,168417.71875,132403.15625,149871.765625,133150.0625,153684.25,149775.5625,685865.875,148683.1875
16,0.06800345017290965,168411.375,132395.734375,149867.46875,133148.984375,153682.46875,149766.171875,685969.25,148681.3125
17,0.07200255035604641,168412.359375,132395.5625,149870.328125,133159.453125,153688.28125,149770.734375,685992.75,148689.796875
18,0.07600285031185194,168413.34375,132403.25,149874.53125,133162.40625,153696.40625,149781.109375,685978.9375,148700.4375
19,0.08000295026977255,168399.578125,132399.3125,149866.21875,133153.453125,153690.421875,149769.921875,685939.5625,148694.1875
20,0.08400305022769317,168380.53125,132376.421875,149852.625,133143.171875,153678.625,149749.1875,685893.8125,148690.875
