,time,Electrode 1,Electrode 2,Electrode 3,Electrode 4,Electrode 5,Electrode 6,Electrode 7,Electrode 8
0,0.003989850181824295,156402.9375,141840.328125,98286.2578125,133578.40625,153090.328125,158835.609375,126203.765625,135552.515625
1,0.007990050138687366,156421.0,141859.828125,98292.515625,133587.359375,153107.765625,158852.15625,126216.8203125,135557.875
2,0.011989150321824127,156416.890625,141859.28125,98306.640625,133595.75,153113.5625,158866.28125,126228.265625,135573.53125
3,0.015989250279744738,156397.671875,141840.6875,98307.984375,133594.0625,153100.6875,158864.40625,126228.7109375,135581.21875
4,0.01998955023555027,156382.203125,141823.96875,98286.5234375,133575.1875,153080.84375,158846.171875,126207.1640625,135557.875
5,0.02398965019347088,156392.296875,141833.984375,98273.296875,133569.46875,153087.015625,158845.625,126204.03125,135541.609375
6,0.02798975015139149,156413.578125,141856.25,98284.5625,133587.0,153110.796875,158865.828125,126225.2265625,135555.375
7,0.03198995010825456,156422.34375,141864.828125,98310.3984375,133617.484375,153125.375,158889.0,126244.71875,135579.34375
8,0.03598925028927624,156402.578125,141843.109375,98312.546875,133613.015625,153112.046875,158882.734375,126239.6171875,135585.328125
9,0.0399894502479583,156386.3125,141825.765625,98292.78125,133589.671875,153094.890625,158856.359375,126220.84375,135569.140625
10,0.043989550204059924,156397.9375,141837.5625,98281.6953125,133588.875,153102.21875,158856.265625,126219.3203125,135550.640625
11,0.047989650161980535,156417.421875,141854.546875,98290.015625,133609.890625,153121.609375,158860.203125,126230.234375,135561.640625
12,0.051989750118082156,156413.140625,141851.421875,98301.7265625,133610.421875,153123.140625,158864.40625,126234.8828125,135574.421875
13,0.05598985007600277,156386.765625,141822.984375,98295.2890625,133591.375,153094.078125,158844.921875,126204.75,135553.859375
14,0.05998995003210439,156378.625,141813.78125,98287.6015625,133590.484375,153086.296875,158836.328125,126199.203125,135551.0
15,0.063990049990025,156389.625,141826.828125,98277.765625,133589.671875,153096.3125,158836.0625,126203.40625,135549.390625
16,0.06798915017316176,156402.578125,141845.15625,98280.1796875,133596.46875,153112.234375,158843.390625,126213.2421875,135560.5625
17,0.07198925012926338,156399.015625,141844.71875,98292.875,133608.359375,153114.640625,158852.15625,126226.03125,135581.125
18,0.07598945008612645,156379.15625,141823.875,98294.390625,133605.859375,153095.0625,158843.390625,126219.1484375,135582.296875
19,0.07998965004480851,156365.921875,141808.765625,98278.9296875,133595.671875,153077.625,158829.625,126201.0859375,135567.625
20,0.08398975000091013,156375.9375,141820.65625,98265.3359375,133584.21875,153081.203125,158829.171875,126205.734375,135559.21875
21,0.0879899499577732,156395.703125,141840.0625,98270.703125,133582.703125,153093.0,158844.46875,126218.4296875,135563.15625
22,0.09199004991569382,156393.375,141838.453125,98285.6328125,133594.234375,153089.703125,158847.328125,126211.453125,135568.875
23,0.09598915009701159,156373.609375,141819.765625,98289.296875,133593.34375,153072.078125,158840.265625,126205.375,135569.59375
24,0.0999892500549322,156364.59375,141809.75,98277.765625,133584.578125,153061.796875,158834.90625,126200.1015625,135558.6875
25,0.10398935001285281,156376.390625,141823.96875,98266.6796875,133570.71875,153072.625,158843.84375,126204.484375,135546.53125
26,0.10798944996895443,156389.265625,141837.828125,98267.390625,133572.953125,153086.390625,158846.171875,126205.8203125,135544.296875
27,0.11198954992687504,156397.484375,141847.125,98290.546875,133593.4375,153101.59375,158863.515625,126223.078125,135566.828125
28,0.11598964988297666,156382.28125,141833.53125,98300.1171875,133600.578125,153096.40625,158861.71875,126221.5625,135576.390625
29,0.11998974984089728,156372.0,141821.640625,98289.8359375,133599.0625,153090.140625,158847.953125,126210.46875,135570.578125
30,0.12398984979881789,156383.890625,141833.71875,98279.734375,133607.46875,153104.0,158848.40625,126215.75,135570.40625
31,0.12779211363340437,156397.21875,141847.484375,98278.4765625,133592.453125,153118.75,158855.734375,126223.078125,135577.46875
32,0.13179141403998074,156394.984375,141844.0,98288.3125,133598.703125,153120.984375,158862.34375,126230.5,135589.359375
33,0.13579151399790135,156373.265625,141823.703125,98291.890625,133604.421875,153111.875,158862.625,126236.3984375,135604.109375
34,0.1397911141793884,156364.671875,141814.765625,98283.84375,133600.671875,153105.96875,158856.8125,126234.96875,135603.75
35,0.14379131413625146,156374.515625,141823.609375,98273.46875,133599.609375,153114.90625,158857.515625,126233.1796875,135596.953125
36,0.14779151409493352,156384.796875,141834.15625,98272.1328125,133599.421875,153124.203125,158855.546875,126236.578125,135598.921875
37,0.15179161405103514,156388.8125,141837.921875,98291.625,133613.90625,153131.453125,158863.515625,126249.71875,135615.109375
38,0.15579171400895575,156370.046875,141818.96875,98297.4296875,133612.828125,153116.4375,158860.46875,126246.328125,135615.90625
39,0.15979181396505737,156359.765625,141802.0625,98284.0234375,133599.609375,153097.203125,158834.0,126229.9609375,135602.59375
40,0.16379101414895558,156377.734375,141811.359375,98275.2578125,133596.65625,153099.0,158826.234375,126217.4453125,135588.28125
41,0.1677911141050572,156398.03125,141822.625,98275.53125,133599.515625,153100.0625,158812.640625,126200.546875,135571.03125
42,0.17179131406192027,156409.015625,141829.328125,98295.5546875,133623.296875,153102.65625,158823.8125,126204.6640625,135580.328125
43,0.17579141401984089,156395.96875,141815.484375,98301.90625,133617.84375,153085.40625,158823.8125,126200.0078125,135579.96875
44,0.17979161397670396,156383.546875,141805.375,98287.0625,133591.109375,153070.390625,158813.53125,126196.2578125,135569.78125
45,0.18379181393356703,156396.234375,141820.484375,98276.9609375,133579.65625,153079.78125,158821.578125,126209.3125,135564.046875
46,0.1877920138904301,156423.859375,141851.859375,98291.7109375,133599.25,153102.84375,158841.0625,126215.2109375,135571.734375
47,0.19179111407356686,156428.953125,141861.25,98310.84375,133611.578125,153110.4375,158849.296875,126215.2109375,135585.78125
48,0.19579121403148747,156411.53125,141847.125,98317.1953125,133617.484375,153100.34375,158849.03125,126213.0625,135593.640625
49,0.1997913139875891,156399.015625,141834.96875,98303.421875,133597.1875,153088.796875,158843.75,126206.984375,135584.25
50,0.2037914139455097,156411.34375,141851.6875,98294.84375,133587.078125,153101.328125,158849.65625,126212.6171875,135581.578125
51,0.20779161390237277,156431.90625,141877.171875,98305.03125,133604.96875,153128.140625,158869.953125,126231.84375,135595.609375
52,0.21179181385923584,156427.4375,141878.59375,98316.4765625,133612.125,153135.03125,158881.65625,126240.515625,135609.65625
53,0.21579191381715646,156404.90625,141855.625,98319.3359375,133609.25,153123.84375,158878.53125,126239.4375,135615.015625
54,0.21979111399923568,156394.359375,141844.359375,98312.0078125,133604.421875,153119.109375,158872.984375,126234.7890625,135607.5
55,0.2237912139553373,156407.5,141854.8125,98302.6171875,133603.71875,153130.640625,158874.234375,126237.6484375,135599.71875
56,0.2277913139132579,156433.421875,141877.96875,98313.4375,133633.390625,153153.71875,158889.625,126251.5078125,135609.03125
57,0.23179141386935953,156421.984375,141873.140625,98316.296875,133616.5,153153.53125,158897.03125,126257.5,135613.765625
58,0.2357916138280416,156400.890625,141852.140625,98316.2109375,133602.734375,153136.8125,158891.046875,126252.7578125,135611.265625
59,0.2397917137841432,156391.9375,141838.453125,98306.4609375,133603.796875,153121.53125,158871.203125,126240.421875,135599.453125
60,0.24379181374206382,156401.328125,141844.53125,98291.4453125,133598.53125,153121.171875,158866.734375,126233.625,135581.3125
61,0.24779191369816544,156415.90625,141859.109375,98291.4453125,133605.6875,153130.828125,158869.328125,126233.453125,135578.890625
62,0.2517910138813022,156410.265625,141856.15625,98301.28125,133613.734375,153129.21875,158863.953125,126232.1953125,135587.390625
63,0.2558301555709477,156382.28125,141829.15625,98299.3125,133610.234375,153105.34375,158851.078125,126221.6484375,135585.15625
64,0.25982945597752405,156365.65625,141809.125,98282.234375,133595.40625,153082.28125,158828.734375,126207.4296875,135573.796875
65,0.26382955593544466,156379.609375,141819.5,98270.609375,133585.921875,153083.890625,158821.84375,126202.6953125,135569.859375
66,0.26782975589230773,156398.03125,141837.5625,98274.7265625,133596.46875,153096.84375,158839.90625,126221.5625,135572.90625
67,0.27182985585022834,156399.71875,141834.875,98287.6015625,133610.953125,153095.15625,158838.921875,126226.296875,135579.703125
68,0.2758300558070914,156382.734375,141811.984375,98289.03125,133597.09375,153070.203125,158816.65625,126200.4609375,135581.9375
69,0.279830155765012,156369.5,141797.5,98274.2734375,133580.5625,153045.625,158791.53125,126170.7734375,135561.90625
70,0.2838303557218751,156382.921875,141809.9375,98264.890625,133570.546875,153051.15625,158794.046875,126172.3828125,135551.984375
71,0.2878295559039543,156405.09375,141836.9375,98274.1875,133582.4375,153070.46875,158810.3125,126181.953125,135551.359375
72,0.2918297558608174,156418.953125,141852.046875,98299.3125,133599.421875,153085.671875,158834.546875,126198.7578125,135564.140625
73,0.29582995581768046,156402.3125,141838.453125,98305.3046875,133591.109375,153073.609375,158842.953125,126195.6328125,135558.953125
74,0.2998301557745435,156386.40625,141821.28125,98290.8203125,133574.828125,153057.25,158835.265625,126185.703125,135536.328125
75,0.30383025573246414,156396.421875,141831.125,98278.65625,133570.546875,153064.65625,158839.109375,126186.8671875,135521.859375
76,0.30783035568856576,156414.65625,141853.828125,98282.0546875,133578.59375,153085.234375,158852.15625,126194.5546875,135527.21875
77,0.31182955587246397,156416.53125,141860.359375,98296.8984375,133585.46875,153097.828125,158870.484375,126211.1875,135547.328125
78,0.3158296558285656,156394.8125,141843.8125,98301.546875,133585.03125,153094.078125,158874.421875,126218.7890625,135566.375
79,0.319830155785894,156375.140625,141827.28125,98287.6875,133579.9375,153086.921875,158865.484375,126212.53125,135569.421875
80,0.32383025574381463,156384.4375,141838.71875,98280.265625,133586.90625,153101.953125,158862.96875,126214.40625,135574.0625
81,0.32782945592589385,156405.71875,141863.484375,98290.015625,133600.765625,153130.734375,158881.03125,126236.1328125,135592.390625
82,0.3318297558835184,156404.734375,141862.421875,98303.9609375,133615.96875,153142.8125,158886.21875,126247.21875,135615.90625
83,0.33582995584038144,156380.59375,141836.40625,98303.78125,133615.515625,153127.875,158874.6875,126241.2265625,135622.875
84,0.3398301557972445,156357.96875,141811.0,98281.4296875,133594.6875,153104.625,158852.421875,126221.5625,135604.734375
85,0.34383045575486904,156366.90625,141813.78125,98265.6953125,133587.359375,153103.5625,158841.421875,126215.8359375,135590.609375
86,0.3478295559361868,156394.09375,141831.75,98272.3984375,133610.6875,153116.34375,158840.796875,126214.671875,135587.921875
87,0.3518297558930499,156403.65625,141836.484375,98288.4921875,133612.75,153121.4375,158852.328125,126228.625,135604.734375
88,0.35582995585173194,156392.921875,141821.921875,98295.2890625,133600.3125,153104.625,158847.5,126225.671875,135611.4375
89,0.35983005580783356,156385.421875,141810.03125,98288.671875,133598.96875,153087.46875,158832.9375,126214.5859375,135602.046875
90,0.36383025576469663,156398.5625,141816.90625,98277.765625,133596.296875,153086.390625,158824.796875,126209.4921875,135589.890625
91,0.36783035572261724,156420.5625,141834.609375,98280.7109375,133592.53125,153096.140625,158830.4375,126215.125,135586.140625
92,0.37182955590469646,156426.546875,141841.859375,98297.5234375,133606.21875,153102.9375,158848.40625,126233.09375,135600.078125
93,0.37582975586155953,156408.9375,141825.9375,98303.515625,133604.609375,153083.703125,158838.125,126219.953125,135591.765625
94,0.37982985581948014,156392.21875,141811.1875,98290.546875,133595.84375,153060.734375,158813.265625,126189.640625,135573.796875
95,0.3838541442855785,156389.171875,141810.296875,98264.625,133569.828125,153050.0,158804.328125,126175.6953125,135549.75
96,0.3878536446936778,156407.953125,141829.25,98267.5703125,133580.640625,153067.609375,158821.3125,126187.9453125,135548.40625
97,0.39185294487651845,156416.53125,141839.53125,98290.3671875,133602.109375,153087.90625,158849.296875,126213.2421875,135568.796875
98,0.39585304483443906,156391.5,141815.484375,98291.265625,133597.359375,153071.8125,158847.421875,126202.3359375,135560.125
99,0.3998531447905407,156366.28125,141795.8125,98273.3828125,133572.15625,153052.5,158835.4375,126182.84375,135535.359375
100,0.40385334474740375,156378.984375,141813.15625,98268.9140625,133579.21875,153070.65625,158843.21875,126197.5078125,135537.671875
101,0.40785344470532436,156394.890625,141833.984375,98273.5625,133584.3125,153094.96875,158861.453125,126216.1953125,135549.03125
102,0.4118537446629489,156391.671875,141837.734375,98286.078125,133587.4375,153104.453125,158875.671875,126227.1015625,135565.390625
103,0.4158538446190505,156368.34375,141822.984375,98291.4453125,133587.078125,153092.640625,158872.09375,126221.46875,135573.171875
104,0.41985294480218727,156351.796875,141808.328125,98281.609375,133583.421875,153079.78125,158854.125,126208.5078125,135565.21875
105,0.4238530447582889,156365.75,141825.21875,98276.6875,133576.09375,153094.96875,158863.875,126218.875,135564.3125
106,0.42785324471515196,156395.4375,141857.671875,98291.8046875,133590.84375,153126.796875,158883.1875,126236.671875,135578.171875
107,0.43185334467307257,156407.5,141866.796875,98312.09375,133611.84375,153141.734375,158880.671875,126238.90625,135597.40625
108,0.43585354462993564,156394.453125,141847.75,98321.484375,133615.96875,153132.34375,158871.015625,126233.5390625,135608.9375
109,0.43985364458785625,156384.796875,141832.90625,98313.9765625,133608.90625,153120.359375,158859.046875,126225.3125,135605.71875
110,0.4438537445439579,156391.59375,141833.8125,98296.2734375,133602.546875,153117.5,158840.71875,126212.9765625,135596.15625
111,0.44785284472709463,156407.140625,141843.375,98291.9765625,133605.140625,153125.734375,158838.828125,126213.6875,135599.546875
112,0.4518530446839577,156412.59375,141844.4375,98302.9765625,133606.84375,153128.765625,158845.0,126227.28125,135616.0
113,0.4558531446418783,156394.984375,141824.0625,98306.015625,133610.515625,153111.6875,158841.78125,126228.3515625,135625.65625
114,0.45985324459797994,156377.109375,141802.875,98290.1015625,133590.75,153087.1875,158824.890625,126214.2265625,135613.3125
115,0.46385334455590055,156386.765625,141807.15625,98275.7109375,133587.078125,153080.125,158815.59375,126199.5625,135588.734375
116,0.46785344451200217,156411.796875,141829.25,98278.9296875,133593.34375,153090.765625,158825.421875,126205.375,135582.375
117,0.4718535444699228,156426.546875,141840.515625,98301.1875,133610.515625,153095.953125,158841.609375,126214.140625,135589.078125
118,0.4758536444278434,156416.265625,141829.515625,98314.8671875,133615.609375,153084.78125,158847.78125,126218.6953125,135593.828125
119,0.479853744383945,156399.640625,141816.109375,98303.3359375,133597.1875,153066.1875,158843.65625,126213.6015625,135575.671875
120,0.4838538443418656,156405.09375,141817.890625,98282.234375,133575.109375,153053.671875,158831.859375,126194.203125,135535.703125
121,0.48785304452394485,156425.734375,141837.46875,98282.0546875,133576.71875,153064.3125,158833.5625,126190.265625,135527.65625
122,0.49185334448156937,156429.9375,141849.0,98297.4296875,133593.515625,153075.65625,158854.125,126200.1875,135534.640625
123,0.49585354443843244,156406.078125,141836.9375,98301.8125,133593.515625,153067.703125,158861.546875,126203.859375,135536.328125
124,0.4998537443952955,156382.921875,141820.484375,98286.5234375,133572.515625,153049.375,158844.828125,126182.578125,135512.46875
125,0.5038528445784323,156387.65625,141830.40625,98274.9921875,133574.03125,153059.75,158847.78125,126184.1875,135503.796875
126,0.5078530445352953,156413.046875,141857.59375,98285.5390625,133589.59375,153091.125,158870.65625,126205.8203125,135518.28125
127,0.5118812116470508,156421.265625,141866.4375,98306.640625,133600.9375,153109.8125,158881.65625,126222.6328125,135549.125
128,0.5158813118287071,156404.46875,141848.203125,98316.921875,133613.015625,153103.734375,158872.625,126210.203125,135565.03125
129,0.5198816117863316,156393.734375,141833.1875,98312.9921875,133614.4375,153099.078125,158862.265625,126206.09375,135572.09375
130,0.5238818117431947,156402.9375,141840.515625,98301.9921875,133603.71875,153109.375,158856.453125,126211.6328125,135578.625
131,0.5278810119252739,156420.5625,141858.84375,98304.140625,133614.078125,153129.84375,158862.171875,126218.609375,135590.875
132,0.5318811118831945,156426.71875,141865.71875,98321.3046875,133630.53125,153144.234375,158872.546875,126233.8046875,135614.03125
133,0.5358813118400576,156403.75,141842.65625,98321.84375,133624.8125,153127.96875,158861.546875,126229.6015625,135623.859375
134,0.5398814117961592,156386.9375,141823.609375,98309.5,133613.640625,153111.0625,158846.53125,126220.484375,135618.671875
