,time,Electrode 1,Electrode 2,Electrode 3,Electrode 4,Electrode 5,Electrode 6,Electrode 7,Electrode 8
0,0.00398275040788576,142971.421875,142781.78125,143127.4375,143148.09375,143063.328125,142950.765625,143241.421875,143306.875
1,0.007982950364748831,142995.5625,142805.921875,143151.3125,143172.046875,143087.296875,142974.546875,143265.21875,143330.5625
2,0.011983150321611902,143023.28125,142833.375,143178.9375,143199.859375,143114.921875,143002.0,143293.109375,143358.109375
3,0.015983350280293962,143043.75,142853.671875,143199.40625,143220.421875,143135.578125,143022.734375,143313.484375,143378.84375
4,0.019983550237157033,143056.625,142866.71875,143212.640625,143233.375,143148.796875,143035.609375,143326.1875,143391.90625
5,0.023982750419236254,143074.5,142883.984375,143229.890625,143250.640625,143166.328125,143053.3125,143343.984375,143409.421875
6,0.027982950376099325,143099.265625,142909.1875,143254.578125,143275.9375,143191.1875,143078.34375,143368.921875,143434.375
7,0.031983050334019936,143130.65625,142940.390625,143286.046875,143307.234375,143222.65625,143109.828125,143400.578125,143465.75
8,0.035983250290883007,143154.53125,142964.265625,143310.0,143330.84375,143245.984375,143133.34375,143424.09375,143489.171875
9,0.03998345024774608,143169.453125,142979.109375,143324.75,143345.40625,143260.46875,143147.90625,143439.015625,143503.84375
10,0.04398365020460915,143183.765625,142993.59375,143339.15625,143359.984375,143275.046875,143162.578125,143453.234375,143518.328125
11,0.04798275038774591,143208.078125,143018.1875,143363.5625,143384.125,143299.359375,143187.0625,143477.546875,143542.90625
12,0.05198295034460898,143237.859375,143047.859375,143393.421875,143413.8125,143329.140625,143217.015625,143507.5,143572.59375
13,0.0559830503007106,143263.609375,143073.796875,143419.53125,143439.640625,143355.0625,143243.03125,143533.171875,143598.34375
14,0.05998315025863121,143278.359375,143088.1875,143434.015625,143454.390625,143370.171875,143257.609375,143548.0,143613.265625
15,0.06398325021655182,143295.78125,143105.796875,143451.453125,143471.921875,143387.703125,143275.046875,143565.796875,143631.0625
16,0.0679834501734149,143321.71875,143131.90625,143477.46875,143497.9375,143413.625,143301.0625,143592.0,143656.90625
17,0.07198355012951652,143352.109375,143162.125,143507.5,143528.15625,143443.9375,143331.375,143621.953125,143687.21875
18,0.07598275031159574,143374.5625,143184.296875,143529.953125,143550.15625,143466.203125,143353.8125,143644.203125,143709.390625
19,0.07998285026951635,143387.609375,143197.4375,143543.09375,143563.5625,143479.34375,143367.046875,143657.4375,143722.4375
20,0.08398295022743696,143403.53125,143213.359375,143559.09375,143579.65625,143495.171875,143382.6875,143673.359375,143738.71875
21,0.08798325018324249,143427.125,143237.40625,143582.875,143603.53125,143519.125,143406.203125,143696.875,143762.671875
22,0.09198365014162846,143455.65625,143265.75,143611.21875,143632.046875,143547.375,143434.8125,143725.296875,143790.921875
23,0.09598275032294623,143476.296875,143286.21875,143632.140625,143652.515625,143567.859375,143455.828125,143746.125,143811.578125
24,0.0999829502798093,143487.828125,143298.203125,143643.765625,143664.0625,143579.65625,143467.265625,143757.9375,143823.109375
25,0.10398305023772991,143502.3125,143312.78125,143657.890625,143678.984375,143594.140625,143481.75,143772.328125,143837.140625
26,0.10798325019459298,143526.09375,143336.5625,143681.84375,143702.765625,143618.09375,143505.453125,143796.203125,143861.109375
27,0.1119833501525136,143554.359375,143364.8125,143710.28125,143731.015625,143646.4375,143533.609375,143824.90625,143889.09375
28,0.11598345010861522,143574.828125,143385.375,143730.484375,143751.40625,143666.921875,143554.0,143845.375,143909.5625
29,0.11998365006729728,143587.4375,143397.53125,143742.828125,143763.75,143679.34375,143566.6875,143857.890625,143922.171875
30,0.1239837500233989,143602.453125,143412.640625,143758.015625,143779.03125,143694.546875,143581.71875,143872.90625,143937.46875
31,0.12801012171257753,143625.96875,143436.34375,143781.71875,143802.8125,143718.0625,143605.40625,143896.25,143961.25
32,0.1320094221191539,143654.3125,143464.859375,143809.703125,143830.796875,143746.3125,143633.484375,143924.40625,143989.59375
33,0.13600972207677842,143676.65625,143486.5,143831.96875,143852.609375,143768.484375,143655.46875,143946.671875,144011.3125
34,0.14000982203469903,143690.15625,143500.796875,143846.09375,143866.921875,143782.609375,143669.78125,143960.890625,144025.34375
35,0.1440089222160168,143706.078125,143516.796875,143861.828125,143882.484375,143798.25,143685.15625,143976.625,144041.265625
36,0.1480090221739374,143730.484375,143541.125,143886.328125,143906.703125,143822.671875,143709.75,144001.03125,144065.40625
37,0.15200922213080048,143759.546875,143570.53125,143915.203125,143936.125,143851.71875,143739.421875,144029.640625,144094.546875
